CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
1245,Male,54,112,34
1246,Male,47,128,23
1247,Female,36,67,77
1248,Female,37,117,51
1249,Female,39,49,28
1250,Male,59,95,94
1251,Male,22,101,81
1252,Male,26,42,68
1253,Female,33,115,87
1254,Female,43,112,27
1255,Male,32,93,97
1256,Male,43,82,24
1257,Female,36,104,6
1258,Male,49,119,1
1259,Female,56,130,91
1260,Male,39,97,35
1261,Male,45,62,11
1262,Male,59,120,12
1263,Male,52,88,23
1264,Female,31,120,97
1265,Male,26,113,60
1266,Female,38,83,83
1267,Male,37,103,70
1268,Female,34,104,48
1269,Male,44,87,61
1270,Female,57,72,68
1271,Male,55,90,72
1272,Male,57,121,5
1273,Male,25,53,17
1274,Female,48,127,77
1275,Female,54,52,83
1276,Male,27,92,45
1277,Female,30,66,5
1278,Female,55,61,61
1279,Male,44,57,9
1280,Female,37,101,39
1281,Male,28,130,11
1282,Male,42,69,33
1283,Male,45,54,31
1284,Female,37,50,18
1285,Male,27,55,96
1286,Female,23,82,32
1287,Male,40,40,74
1288,Male,55,121,62
1289,Female,59,124,100
1290,Male,32,107,33
1291,Male,35,46,32
1292,Female,28,100,55
1293,Male,46,110,32
1294,Male,28,95,3
1295,Female,22,100,76
1296,Male,48,91,46
1297,Female,31,124,11
1298,Female,27,74,87
1299,Male,38,53,100
1300,Female,22,104,69
1301,Female,60,118,97
1302,Male,48,60,31
1303,Female,49,83,21
1304,Male,46,79,44
1305,Male,33,96,46
1306,Male,31,44,79
1307,Male,45,59,39
1308,Female,27,70,5
1309,Male,38,111,48
1310,Male,47,86,16
1311,Female,50,41,28
1312,Male,60,97,61
1313,Female,36,68,55
1314,Female,40,51,35
1315,Female,40,115,67
1316,Male,25,127,77
1317,Female,44,73,52
1318,Female,46,97,32
1319,Male,45,51,83
1320,Male,42,72,60
1321,Female,31,50,23
1322,Male,48,56,5
1323,Female,51,42,28
1324,Female,59,92,33
1325,Female,25,52,86
1326,Female,27,97,35
1327,Male,44,109,76
1328,Female,57,40,39
1329,Female,52,93,3
1330,Female,47,93,33
1331,Female,28,101,92
1332,Male,42,69,59
1333,Male,22,45,54
1334,Female,47,103,66
1335,Male,22,130,11
1336,Female,24,123,61
1337,Female,54,98,20
1338,Male,57,86,29
1339,Female,34,80,87
1340,Female,30,110,96
1341,Male,34,55,81
1342,Female,52,69,77
1343,Male,56,87,92
1344,Female,53,101,37
1345,Female,43,94,61
1346,Male,59,48,81
1347,Female,52,67,83
1348,Female,36,45,98
1349,Female,50,40,63
1350,Male,51,121,19
1351,Male,52,129,57
1352,Female,36,76,3
1353,Female,54,121,8
1354,Female,46,74,1
1355,Male,32,71,3
1356,Female,39,83,1
1357,Female,27,84,41
1358,Male,37,129,35
1359,Female,29,70,80
1360,Female,35,93,22
1361,Male,32,126,55
1362,Male,51,98,26
1363,Male,58,113,47
1364,Male,50,52,85
1365,Male,46,58,1
1366,Female,46,62,96
1367,Female,34,128,31
1368,Female,54,80,99
1369,Male,60,99,96
1370,Female,42,103,49
1371,Male,33,94,74
1372,Male,28,98,29
1373,Female,60,126,54
1374,Male,45,123,86
1375,Female,31,128,84
1376,Male,35,68,98
1377,Female,36,127,45
1378,Male,45,57,16
1379,Male,53,102,20
1380,Male,53,82,8
1381,Female,34,84,39
1382,Female,29,87,12
1383,Male,55,107,46
1384,Male,25,91,8
1385,Female,39,125,99
1386,Male,55,53,81
1387,Male,53,63,8
1388,Male,27,101,1
1389,Female,54,84,98
1390,Male,33,100,17
1391,Male,29,56,66
1392,Male,40,87,97
1393,Female,56,78,34
1394,Male,42,84,71
1395,Male,38,107,96
1396,Female,58,115,38
1397,Female,50,71,26
1398,Female,50,117,41
1399,Female,52,94,50
1400,Female,32,91,18
1401,Male,37,126,10
1402,Female,58,56,34
1403,Male,35,76,34
1404,Male,49,88,60
1405,Male,22,44,89
1406,Male,24,109,49
1407,Female,53,122,87
1408,Male,60,50,61
1409,Male,47,70,70
1410,Female,49,110,48
1411,Male,33,95,62
1412,Male,48,85,74
1413,Male,60,59,91
1414,Female,25,111,76
1415,Female,37,125,72
1416,Female,59,89,7
1417,Male,43,49,6
1418,Female,51,94,55
1419,Female,42,114,94
1420,Male,52,56,69
1421,Female,44,91,20
1422,Female,36,60,65
1423,Male,40,70,85
1424,Male,51,127,79
1425,Male,52,91,28
1426,Female,28,89,54
1427,Female,27,54,48
1428,Male,50,125,63
1429,Female,47,72,37
1430,Female,39,77,13
1431,Male,36,65,32
1432,Female,52,66,50
1433,Male,30,127,50
1434,Female,51,48,49
1435,Female,41,63,50
1436,Female,24,81,98
1437,Female,52,47,77
1438,Female,40,85,23
1439,Male,43,96,73
1440,Male,31,95,53
1441,Male,59,40,58
1442,Female,33,83,11
1443,Female,40,123,46
1444,Male,58,116,25
1445,Male,59,119,27
1446,Male,38,100,9
1447,Male,52,98,7
1448,Female,37,127,38
1449,Male,33,77,20
1450,Female,32,69,4
1451,Male,47,112,14
1452,Male,54,67,65
1453,Female,46,61,67
1454,Male,43,113,74
1455,Female,33,116,81
1456,Male,29,82,4
1457,Male,51,114,34
1458,Female,55,55,57
1459,Male,29,103,23
1460,Female,54,67,27
1461,Female,34,50,19
1462,Female,33,44,75
1463,Female,55,123,6
1464,Male,60,106,28
1465,Female,45,61,26
1466,Male,58,102,33
1467,Male,48,108,67
1468,Female,45,97,1
1469,Female,23,95,45
1470,Male,40,82,25
1471,Male,24,87,95
1472,Male,46,67,88
1473,Female,36,47,59
1474,Female,31,82,4
1475,Female,43,98,2
1476,Male,35,68,39
1477,Female,38,103,55
1478,Male,30,99,74
1479,Male,40,69,42
1480,Female,32,98,2
1481,Female,40,81,39
1482,Female,45,95,41
1483,Female,52,61,7
1484,Female,40,114,38
1485,Male,30,67,35
1486,Female,51,120,46
1487,Female,45,83,1
1488,Male,40,116,6
1489,Male,49,79,70
1490,Male,55,61,43
1491,Male,51,89,63
1492,Male,40,89,22
1493,Male,30,40,73
1494,Male,56,58,11
1495,Male,37,60,91
1496,Female,43,105,61
1497,Female,33,60,69
1498,Male,35,111,32
1499,Male,57,55,37
1500,Female,48,73,98
1501,Male,46,122,43
1502,Male,44,91,33
1503,Female,40,68,19
1504,Male,31,108,30
1505,Female,42,92,41
1506,Male,52,111,66
1507,Female,54,77,25
1508,Female,33,96,24
1509,Male,55,105,11
1510,Female,53,46,86
1511,Female,42,119,37
1512,Female,38,77,53
1513,Male,54,86,30
1514,Female,26,45,98
1515,Male,38,117,30
1516,Male,42,88,97
1517,Female,25,80,30
1518,Male,33,97,88
1519,Male,40,48,21
1520,Female,30,71,84
1521,Male,28,98,94
1522,Female,25,73,83
1523,Female,35,79,90
1524,Female,38,59,70
1525,Male,46,118,66
1526,Female,26,91,3
1527,Male,59,58,79
1528,Male,52,108,56
1529,Female,23,119,8
1530,Female,47,76,54
1531,Male,39,119,59
1532,Male,25,104,72
1533,Female,53,84,72
1534,Female,49,115,84
1535,Male,51,78,1
1536,Female,56,41,9
1537,Male,31,120,38
1538,Male,47,79,45
1539,Female,47,89,82
1540,Male,40,68,26
1541,Male,56,51,12
1542,Male,34,49,51
1543,Male,29,57,50
1544,Female,51,84,4
1545,Female,53,40,66
1546,Male,31,56,47
1547,Male,42,81,31
1548,Male,58,42,73
1549,Male,43,128,76
1550,Male,56,125,13
1551,Female,58,116,29
1552,Male,58,44,30
1553,Male,41,72,16
1554,Female,57,64,59
1555,Male,52,80,73
1556,Female,60,77,48
1557,Female,52,48,2
1558,Male,30,103,33
1559,Female,31,129,14
1560,Female,59,60,70
1561,Male,34,83,56
1562,Male,43,52,65
1563,Male,48,106,40
1564,Female,40,64,44
1565,Female,51,45,66
1566,Female,36,57,28
1567,Male,59,95,33
1568,Male,59,52,57
1569,Female,23,76,11
1570,Male,36,128,23
1571,Female,53,55,73
1572,Male,42,71,41
1573,Male,54,103,67
1574,Male,34,95,58
1575,Male,28,49,83
1576,Male,47,109,35
1577,Male,60,56,48
1578,Female,43,83,57
1579,Male,30,54,83
1580,Female,23,82,27
1581,Male,30,65,52
1582,Female,58,128,78
1583,Male,28,100,85
1584,Female,54,44,61
1585,Female,51,92,21
1586,Male,32,51,96
1587,Female,36,96,76
1588,Female,50,97,52
1589,Female,51,130,9
1590,Female,32,81,72
1591,Male,34,110,91
1592,Female,47,105,35
1593,Female,52,124,71
1594,Male,23,72,10
1595,Female,33,104,20
1596,Female,36,57,36
1597,Male,43,77,17
1598,Female,43,130,73
1599,Female,60,113,6
1600,Female,33,103,6
1601,Female,31,67,64
1602,Male,31,77,52
1603,Female,60,64,62
1604,Female,45,98,22
1605,Female,24,101,14
1606,Female,23,99,62
1607,Male,51,94,32
1608,Male,25,68,22
1609,Female,23,73,77
1610,Male,50,82,75
1611,Female,39,80,6
1612,Female,50,127,72
1613,Female,59,71,99
1614,Male,47,74,63
1615,Male,32,110,94
1616,Female,25,64,80
1617,Male,22,110,98
1618,Female,55,74,49
1619,Female,26,80,19
1620,Male,43,91,92
1621,Male,59,116,23
1622,Male,58,107,46
1623,Female,31,41,49
1624,Female,47,67,97
1625,Male,55,63,77
1626,Male,56,122,55
1627,Female,24,55,70
1628,Female,48,81,17
1629,Female,51,67,75
1630,Male,42,97,74
1631,Female,57,54,77
1632,Male,45,130,80
1633,Male,33,46,82
1634,Male,59,101,17
1635,Male,33,78,8
1636,Male,27,121,41
1637,Male,60,89,92
1638,Male,36,53,100
1639,Male,25,62,86
1640,Female,34,110,17
1641,Female,35,105,88
1642,Male,29,89,67
1643,Female,26,51,89
1644,Female,22,111,89
1645,Female,53,103,10
1646,Female,27,118,61
1647,Male,56,72,100
1648,Female,38,123,60
1649,Female,59,121,1
1650,Male,37,74,71
1651,Female,57,75,32
1652,Male,52,93,14
1653,Female,45,111,37
1654,Female,27,91,49
1655,Male,22,95,67
1656,Male,40,82,84
1657,Female,48,98,26
1658,Male,37,40,41
1659,Female,45,112,17
1660,Male,47,50,69
1661,Female,43,89,87
1662,Female,38,83,1
1663,Female,23,96,11
1664,Male,34,48,65
1665,Female,60,108,59
1666,Female,47,123,41
1667,Female,26,87,70
1668,Female,47,85,15
1669,Female,25,107,87
1670,Male,41,114,20
1671,Male,23,69,69
1672,Female,26,43,92
1673,Male,39,73,57
1674,Female,33,111,44
1675,Male,35,79,93
1676,Female,27,120,73
1677,Female,30,67,90
1678,Female,58,76,20
1679,Female,29,70,10
1680,Male,41,97,19
1681,Male,59,84,55
1682,Female,54,58,91
1683,Male,28,90,97
1684,Female,31,83,51
1685,Female,60,59,92
1686,Male,30,91,75
1687,Female,48,105,29
1688,Male,56,77,52
1689,Female,29,122,3
1690,Female,39,114,92
1691,Male,27,72,53
1692,Female,36,81,43
1693,Male,54,127,36
1694,Male,49,124,23
1695,Male,42,107,99
1696,Female,28,114,79
1697,Male,28,120,44
1698,Male,31,59,21
1699,Male,33,93,62
1700,Male,29,91,25
1701,Female,52,83,95
1702,Male,29,42,41
1703,Female,44,124,17
1704,Female,47,88,26
1705,Male,40,45,98
1706,Male,55,41,32
1707,Female,25,83,52
1708,Female,44,105,98
1709,Female,47,76,1
1710,Male,53,44,79
1711,Male,48,80,71
1712,Female,55,99,25
1713,Male,47,97,38
1714,Female,52,50,92
1715,Male,45,125,9
1716,Female,24,125,58
1717,Female,36,109,95
1718,Male,52,116,25
1719,Female,29,52,72
1720,Male,23,105,62
1721,Female,34,110,97
1722,Male,43,122,87
1723,Female,48,58,64
1724,Male,55,105,57
1725,Female,49,76,74
1726,Female,27,42,85
1727,Female,31,81,10
1728,Male,42,47,74
1729,Female,59,114,92
1730,Female,49,91,70
1731,Female,51,80,99
1732,Female,47,68,55
1733,Female,36,64,16
1734,Male,24,119,49
1735,Male,48,113,30
1736,Male,39,91,87
1737,Male,57,44,97
1738,Female,29,94,99
1739,Female,27,43,88
1740,Female,36,64,89
1741,Male,25,56,95
1742,Male,51,120,56
1743,Female,48,82,46
1744,Male,40,73,72
1745,Male,39,116,86
1746,Female,49,126,27
1747,Female,24,84,63
1748,Male,47,113,4
1749,Male,52,116,17
1750,Female,56,94,72
1751,Male,52,100,77
1752,Male,43,98,16
1753,Male,48,74,73
1754,Male,54,94,63
1755,Male,23,58,95
1756,Male,29,114,89
1757,Male,28,115,60
1758,Male,55,80,32
1759,Female,22,98,3
1760,Female,58,48,17
1761,Male,43,93,30
1762,Male,29,114,7
1763,Male,59,130,8
1764,Male,60,63,66
1765,Male,31,60,73
1766,Female,37,46,64
1767,Male,34,114,91
1768,Female,56,90,30
1769,Male,40,86,84
1770,Female,39,86,45
1771,Female,34,77,2
1772,Male,45,72,98
1773,Male,41,92,92
1774,Female,38,114,48
1775,Female,31,81,59
1776,Female,42,45,14
1777,Male,35,47,4
1778,Male,52,110,26
1779,Female,52,75,87
1780,Female,33,51,97
1781,Male,35,92,35
1782,Male,46,51,65
1783,Male,34,107,73
1784,Male,39,109,54
1785,Male,32,41,90
1786,Male,30,96,32
1787,Female,35,44,33
1788,Male,42,82,25
1789,Male,52,103,60
1790,Male,40,64,22
1791,Female,48,40,50
1792,Male,47,98,39
1793,Male,54,113,37
1794,Male,33,97,43
1795,Male,22,51,63
1796,Female,45,62,26
1797,Female,26,122,97
1798,Male,36,123,71
1799,Male,30,53,52
1800,Female,25,93,100
1801,Male,57,99,24
1802,Female,60,100,10
1803,Male,35,117,41
1804,Male,49,56,44
1805,Male,27,93,68
1806,Male,38,124,18
1807,Male,56,90,25
1808,Male,49,98,59
1809,Male,54,101,83
1810,Female,54,80,17
1811,Female,34,55,90
1812,Male,26,68,97
1813,Female,25,117,51
1814,Male,54,54,94
1815,Male,28,82,41
1816,Female,48,124,59
1817,Male,36,84,39
1818,Female,28,105,47
1819,Female,59,66,97
1820,Male,53,74,97
1821,Male,48,57,95
1822,Female,35,123,11
1823,Female,55,86,23
1824,Male,39,96,23
1825,Female,37,70,67
1826,Female,36,105,68
1827,Female,25,110,11
1828,Female,38,80,69
1829,Male,47,48,95
1830,Male,29,54,38
1831,Female,26,124,44
1832,Male,60,114,3
1833,Male,25,106,84
1834,Female,47,66,26
1835,Female,55,60,92
1836,Female,58,62,57
1837,Male,59,105,41
1838,Male,23,100,5
1839,Male,56,75,91
1840,Female,60,117,75
1841,Female,29,114,42
1842,Male,38,51,75
1843,Female,55,50,42
1844,Female,46,126,36
1845,Female,37,126,51
1846,Female,58,72,60
1847,Male,30,89,33
1848,Female,53,99,67
1849,Male,59,79,85
1850,Male,37,85,57
1851,Female,50,115,78
1852,Female,32,96,74
1853,Male,30,48,55
1854,Male,51,113,28
1855,Male,55,116,83
1856,Male,32,115,73
1857,Male,25,125,13
1858,Female,50,86,16
1859,Female,36,47,56
1860,Male,22,81,80
1861,Male,50,84,24
1862,Female,29,94,73
1863,Male,49,104,79
1864,Male,44,67,37
1865,Male,58,40,15
1866,Male,31,80,35
1867,Male,35,126,45
1868,Female,37,46,35
1869,Female,52,96,93
1870,Male,56,67,97
1871,Female,22,103,55
1872,Female,35,63,17
1873,Male,26,81,61
1874,Male,49,97,28
1875,Female,25,83,77
1876,Female,30,103,13
1877,Female,46,99,90
1878,Female,24,110,82
1879,Male,27,109,89
1880,Male,24,121,72
1881,Female,22,79,18
1882,Female,59,107,64
1883,Female,30,60,85
1884,Female,40,61,16
1885,Male,28,80,68
1886,Female,46,127,54
1887,Male,54,92,68
1888,Male,23,90,50
1889,Female,42,43,5
1890,Female,60,99,54
1891,Male,50,66,98
1892,Female,25,113,66
1893,Male,23,68,2
1894,Female,41,61,41
1895,Female,38,46,68
1896,Female,32,73,32
1897,Male,54,100,98
1898,Male,52,62,4
1899,Male,44,48,80
1900,Female,57,105,10
1901,Male,22,101,26
1902,Female,53,96,38
1903,Female,48,54,23
1904,Female,26,64,60
1905,Male,35,88,69
1906,Female,28,110,1
1907,Male,53,89,2
1908,Female,53,46,27
1909,Male,50,67,10
1910,Female,35,127,22
1911,Female,60,67,80
1912,Female,32,108,54
1913,Male,46,124,44
1914,Female,53,82,74
1915,Male,45,68,73
1916,Female,41,66,22
1917,Male,33,99,22
1918,Female,46,76,67
1919,Female,52,95,84
1920,Male,33,130,37
1921,Female,42,59,90
1922,Female,35,118,6
1923,Female,60,42,29
1924,Male,57,84,13
1925,Female,58,128,70
1926,Female,34,97,79
1927,Female,24,71,19
1928,Female,24,92,50
1929,Female,48,129,13
1930,Female,31,83,86
1931,Female,30,126,92
1932,Male,39,82,94
1933,Male,46,100,13
1934,Male,23,48,83
1935,Female,47,46,36
1936,Male,29,55,82
1937,Male,29,119,6
1938,Female,22,94,48
1939,Female,26,111,29
1940,Male,24,80,23
1941,Female,32,114,100
1942,Male,43,107,93
1943,Female,38,122,20
1944,Female,34,71,6
1945,Female,31,112,50
1946,Female,53,95,2
1947,Male,41,50,98
1948,Male,26,50,64
1949,Male,25,75,63
1950,Female,31,68,90
1951,Male,48,51,85
1952,Female,43,129,39
1953,Female,48,129,66
1954,Male,52,82,87
1955,Male,24,114,68
1956,Female,24,121,3
1957,Female,45,120,90
1958,Female,59,63,46
1959,Female,29,129,25
1960,Male,34,117,49
1961,Female,54,98,57
1962,Female,29,83,63
1963,Male,49,84,44
1964,Female,60,54,36
1965,Male,40,67,91
1966,Male,34,96,98
1967,Female,42,42,75
1968,Male,54,84,7
1969,Female,58,118,21
1970,Male,55,107,19
1971,Female,26,126,81
1972,Male,34,98,99
1973,Female,29,58,24
1974,Female,43,54,38
1975,Male,51,82,3
1976,Male,26,80,27
1977,Male,52,122,100
1978,Female,46,61,70
1979,Female,57,46,25
1980,Female,40,70,20
1981,Female,34,45,79
1982,Male,44,75,44
1983,Female,44,74,71
1984,Male,28,108,66
1985,Female,47,75,49
1986,Male,40,54,66
1987,Female,45,91,58
1988,Male,30,122,65
1989,Male,27,110,74
1990,Female,48,105,2
1991,Female,56,65,61
1992,Male,51,97,92
1993,Male,39,64,23
1994,Male,59,114,97
1995,Male,46,56,80
1996,Female,22,69,45
1997,Female,28,110,52
1998,Female,44,112,68
1999,Male,51,78,99
2000,Female,54,88,30
2001,Male,27,50,13
2002,Male,42,126,55
2003,Female,55,115,32
2004,Male,22,126,11
2005,Male,30,116,10
2006,Female,52,100,45
2007,Male,42,49,10
2008,Female,56,60,43
2009,Male,56,106,28
2010,Male,25,78,25
2011,Male,30,113,20
2012,Male,42,107,100
2013,Male,56,52,3
2014,Male,47,120,38
2015,Female,41,99,86
2016,Female,38,46,30
2017,Male,48,115,34
2018,Male,43,130,73
2019,Male,49,42,48
2020,Female,40,102,8
2021,Female,46,50,75
2022,Male,60,81,12
2023,Female,60,111,26
2024,Male,48,89,53
2025,Female,41,57,97
2026,Male,40,60,11
2027,Male,44,92,90
2028,Female,53,102,34
2029,Male,50,130,19
2030,Male,58,97,9
2031,Female,59,51,41
2032,Female,27,48,63
2033,Female,49,101,28
2034,Female,37,78,12
2035,Female,58,102,14
2036,Male,35,43,37
2037,Female,55,43,37
2038,Male,47,128,62
2039,Female,49,54,57
2040,Female,33,49,70
2041,Male,44,99,16
2042,Male,59,119,4
2043,Male,30,84,18
2044,Female,24,42,81
2045,Female,45,73,15
2046,Female,39,77,62
2047,Male,42,44,47
2048,Female,31,53,42
2049,Female,28,77,5
2050,Male,42,40,61
2051,Female,28,85,11
2052,Male,41,98,72
2053,Male,24,117,31
2054,Male,43,54,39
2055,Female,44,42,69
2056,Male,30,101,97
2057,Female,35,81,7
2058,Female,59,122,8
2059,Female,53,113,1
2060,Male,46,128,65
2061,Male,51,118,94
2062,Male,41,100,7
2063,Female,51,45,38
2064,Female,60,130,28
2065,Female,34,94,64
2066,Male,48,65,68
2067,Female,24,95,78
2068,Male,26,100,78
2069,Female,52,60,87
2070,Male,30,97,16
2071,Male,40,60,32
2072,Female,26,123,25
2073,Male,38,82,87
2074,Female,31,82,10
2075,Female,32,90,71
2076,Female,28,90,94
2077,Male,43,73,76
2078,Male,51,93,11
2079,Female,55,111,23
2080,Male,41,94,41
2081,Female,54,63,47
2082,Female,41,55,68
2083,Male,55,117,64
2084,Female,43,69,62
2085,Male,27,111,72
2086,Female,41,119,71
2087,Female,48,49,7
2088,Male,59,59,43
2089,Male,56,41,37
2090,Female,43,63,90
2091,Male,32,76,4
2092,Female,52,67,64
2093,Male,60,90,71
2094,Male,33,128,99
2095,Male,56,84,61
2096,Female,35,74,55
2097,Female,40,130,89
2098,Male,23,95,97
2099,Female,53,67,30
2100,Female,33,111,51
2101,Female,33,122,48
2102,Female,31,55,31
2103,Male,52,82,75
2104,Male,23,62,15
2105,Female,27,95,79
2106,Male,40,84,15
2107,Female,34,130,31
2108,Female,60,52,10
2109,Female,48,92,53
2110,Male,30,74,31
2111,Male,30,87,30
2112,Male,56,103,80
2113,Female,36,99,6
2114,Female,29,122,66
2115,Male,23,126,71
2116,Female,32,126,3
2117,Female,54,57,4
2118,Male,48,88,58
2119,Male,44,45,38
2120,Male,59,74,2
2121,Male,24,77,30
2122,Male,53,88,78
2123,Female,45,41,1
2124,Female,25,63,22
2125,Female,34,100,24
2126,Male,55,46,31
2127,Female,29,57,55
2128,Male,38,67,26
2129,Male,30,104,47
2130,Male,60,83,71
2131,Female,39,85,99
2132,Female,45,118,80
2133,Male,34,57,95
2134,Male,27,109,27
2135,Male,30,95,69
2136,Male,50,46,18
2137,Female,49,51,47
2138,Male,43,116,26
2139,Female,28,80,44
2140,Female,54,98,81
2141,Male,34,47,44
2142,Female,22,59,43
2143,Male,49,72,4
2144,Male,28,107,40
2145,Male,59,112,75
2146,Male,42,81,63
2147,Female,51,98,54
2148,Female,50,57,84
2149,Female,56,41,44
2150,Male,38,40,59
2151,Male,54,48,34
2152,Female,47,63,27
2153,Female,46,90,26
2154,Male,46,89,31
2155,Male,50,58,49
2156,Female,35,108,29
2157,Female,54,99,66
2158,Female,55,80,79
2159,Male,38,42,97
2160,Male,58,120,62
2161,Female,28,79,58
2162,Female,48,85,98
2163,Female,42,96,30
2164,Female,38,87,32
2165,Male,24,101,61
2166,Male,34,68,84
2167,Female,26,92,88
2168,Female,53,117,4
